41,425,489,35,163,291,419,125,124,44,172,300,428,316,432,244,73,75,46,47,363,444,445,446,236,364,248,456,208,256,257
	0000,	0000,	0000,	0952,	0952,	0952,	0952,	012a,	057c,	08ca,	08ca,	08ca,	08ca,	0000,	0882,	0298,	0ff0,	0fe8,	01ac,	07a4,	0ff8,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fc0,,
	0000,	0000,	0000,	0952,	0952,	0952,	0952,	018a,	057c,	08ca,	08ca,	08ca,	08ca,	0000,	0882,	0298,	0ff0,	0fe8,	01ac,	07a4,	0000,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fc0,,
	0000,	0fff,	0fff,	0952,	0952,	0952,	0952,	012a,	057c,	08ca,	08ca,	08ca,	08ca,	0000,	0882,	0290,	0ff0,	0fe8,	01ac,	07a0,	0000,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fc0,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	018a,	057c,	08c8,	08c8,	08c8,	08c8,	0000,	0882,	0290,	0ff0,	0fe8,	01ac,	07a0,	0018,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fc0,,
	0fff,	0000,	0000,	0952,	0952,	0952,	0952,	012a,	057c,	08c6,	08c6,	08c6,	08c4,	0000,	087e,	0290,	0ff0,	0fe8,	01ac,	07a0,	0008,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fc0,,
	0000,	0fff,	0fff,	0952,	0952,	0952,	0952,	018a,	057c,	08c4,	08c2,	08c0,	08be,	0000,	087a,	0290,	0ff0,	0fe8,	01ac,	07a0,	0010,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fc0,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	012a,	057c,	08be,	08bc,	08bc,	08bc,	0000,	0876,	0298,	0ff0,	0fe8,	01ac,	079c,	0010,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0d7a,	0fc0,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	018a,	057c,	08ba,	08ba,	08ba,	08ba,	0000,	0876,	0298,	0ff0,	0fe8,	01ac,	07a0,	0010,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0fc0,,
	0fff,	0000,	0000,	0952,	0952,	0952,	0952,	0126,	057c,	08ba,	08b8,	08b8,	08b8,	0000,	0872,	0290,	0ff0,	0fe8,	01ac,	07a0,	0fe0,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fc0,,
	0000,	0000,	0000,	0952,	094e,	094e,	094e,	018a,	057c,	08b8,	08b8,	08b8,	08b8,	0000,	0872,	0290,	0ff4,	0fe8,	01ac,	079c,	0e98,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fc0,,
	0000,	0000,	0000,	0952,	0952,	0952,	0952,	012a,	057c,	08ba,	08ba,	08ba,	08ba,	0000,	0876,	0298,	0ff4,	0fe8,	01ac,	07a0,	0e78,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0321,	0fc0,,
	0000,	0000,	0000,	0952,	0952,	0952,	0952,	018a,	057c,	08ba,	08ba,	08bc,	08bc,	0000,	0876,	0298,	0ff0,	0fe8,	01ac,	079c,	0fe8,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fc0,,
	0000,	0000,	0000,	0952,	0952,	0952,	0952,	012a,	057c,	08bc,	08bc,	08bc,	08bc,	0000,	0876,	0298,	0ff0,	0fe8,	01ac,	079c,	0ff0,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fc0,,
	0000,	0000,	0000,	0952,	0952,	0952,	0952,	018a,	057c,	08bc,	08be,	08be,	08be,	0000,	087a,	0298,	0ff0,	0fe8,	01ac,	07a0,	0ff0,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fc0,,
	0000,	0000,	0fff,	0952,	0952,	0952,	0952,	0126,	057c,	08c0,	08c0,	08c2,	08c2,	0000,	087e,	0298,	0ff0,	0fe8,	01ac,	079c,	0ff0,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fc0,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	018a,	057c,	08c2,	08c2,	08c2,	08c2,	0000,	087e,	0288,	0ff0,	0fec,	01ac,	07a0,	0000,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0fbc,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	012a,	057c,	08c2,	08c2,	08c0,	08c2,	0000,	087a,	0288,	0ff0,	0fec,	01ac,	079c,	0000,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fbc,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	018a,	057c,	08c2,	08c2,	08c0,	08c0,	0000,	087a,	0280,	0ff4,	0fec,	01ac,	07a0,	0010,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fbc,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	012a,	057c,	08c0,	08c2,	08c2,	08c2,	0000,	087a,	0288,	0ff4,	0fec,	01ac,	07a4,	0008,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	001e,	0fbc,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	018a,	057c,	08c2,	08c0,	08c0,	08c0,	0000,	087a,	0288,	0ff4,	0fec,	01ac,	07a8,	0000,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fbc,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	0126,	057c,	08c0,	08c0,	08be,	08be,	0000,	087a,	0288,	0ff4,	0fec,	01ac,	07ac,	0008,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fbc,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	018a,	057c,	08be,	08bc,	08be,	08bc,	0000,	0876,	0290,	0ff4,	0fec,	01ac,	07b0,	0010,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fbc,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	0126,	057c,	08bc,	08bc,	08ba,	08ba,	0000,	0876,	0290,	0ff0,	0fec,	01ac,	07b8,	0010,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	03fb,	0fbc,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	018a,	057c,	08b8,	08b8,	08b6,	08b6,	0000,	0872,	0290,	0ff0,	0fec,	01ac,	07bc,	0000,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0fbc,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	0126,	057c,	08b4,	08b4,	08b4,	08b2,	0000,	086e,	0298,	0ff0,	0fec,	01ac,	07c4,	00b8,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fbc,,
	0fff,	0000,	0000,	0956,	0956,	0956,	0956,	018a,	057c,	08b2,	08b2,	08b2,	08b2,	0000,	086e,	02a0,	0ff0,	0fe8,	01ac,	07c4,	00d8,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fbc,,
	0000,	0000,	0000,	0956,	0956,	0956,	0956,	0126,	057c,	08b2,	08b2,	08b2,	08b4,	0000,	086e,	02a8,	0ff0,	0fe8,	01ac,	07c8,	00b0,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0758,	0fbc,,
	0fff,	0fff,	0000,	0956,	0956,	0956,	0956,	018a,	057c,	08b4,	08b4,	08b6,	08b8,	0000,	0872,	02a8,	0ff0,	0fe8,	01ac,	07c4,	0078,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fbc,,
	0fff,	0000,	0000,	0956,	0956,	0956,	0952,	0126,	057c,	08ba,	08ba,	08bc,	08bc,	0000,	0876,	02a0,	0ff0,	0fec,	01ac,	07c8,	0140,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0fbc,,
	0000,	0fff,	0fff,	0952,	0952,	0952,	0952,	018a,	057c,	08be,	08be,	08be,	08be,	0000,	087a,	0298,	0ff4,	0fec,	01ac,	07c4,	0128,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fbc,,
	0fff,	0000,	0000,	0952,	0952,	0952,	0952,	012a,	057c,	08be,	08be,	08be,	08be,	0000,	087a,	0290,	0ff4,	0fec,	01ac,	07c0,	0160,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0040,	0fbc,,
	0000,	0000,	0000,	0952,	0952,	0952,	0952,	018a,	057c,	08be,	08be,	08c0,	08c0,	0000,	087a,	0288,	0ff0,	0fec,	01ac,	07c4,	0010,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0fbc,,
	0000,	0fff,	0fff,	0952,	0952,	0952,	0952,	012a,	057c,	08c0,	08c0,	08c2,	08c0,	0000,	087a,	0288,	0ff0,	0fec,	01ac,	07c4,	0020,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fbc,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	018a,	057c,	08c0,	08c0,	08c0,	08c0,	0000,	087a,	0280,	0ff0,	0fec,	01ac,	07c0,	0008,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fbc,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	012a,	057c,	08c0,	08be,	08be,	08be,	0000,	087a,	0280,	0ff0,	0fec,	01ac,	07c0,	0018,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0040,	0fb8,,
	0fff,	0fff,	0fff,	0952,	0952,	0952,	0952,	018a,	057c,	08be,	08be,	08be,	08bc,	0000,	0876,	0280,	0ff0,	0fec,	01ac,	07c0,	0008,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb8,,
	0fff,	0fff,	0000,	0952,	0952,	0952,	0952,	012a,	057c,	08bc,	08bc,	08bc,	08bc,	0000,	0876,	0280,	0ff0,	0fec,	01ac,	07c4,	0008,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb8,,
	0000,	0000,	0000,	0952,	0952,	0952,	0952,	018a,	057c,	08ba,	08ba,	08ba,	08ba,	0000,	0876,	0280,	0ff0,	0fec,	01ac,	07c0,	0000,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb8,,
	0000,	0fff,	0fff,	0952,	0952,	0952,	0952,	012a,	057c,	08b8,	08b8,	08b8,	08b8,	0000,	0872,	0280,	0ff0,	0fec,	01ac,	07bc,	0008,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb8,,
	0fff,	0000,	0000,	0952,	0952,	094e,	094e,	018a,	057c,	08b8,	08b6,	08b6,	08b6,	0000,	0872,	0280,	0ff0,	0fec,	01ac,	07b8,	0008,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0fb8,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	012a,	057c,	08b6,	08b4,	08b4,	08b4,	0000,	086e,	0280,	0ff0,	0fec,	01ac,	07b8,	0008,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08b4,	08b4,	08b4,	08b6,	0000,	0872,	0278,	0ff0,	0fec,	01ac,	07b0,	0ff0,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	012a,	057c,	08b6,	08b6,	08b6,	08b6,	0000,	0872,	0278,	0ff4,	0fec,	01ac,	07ac,	0ff0,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08b6,	08b8,	08b8,	08b8,	0000,	0872,	0280,	0ff4,	0fec,	01ac,	07a8,	0fe8,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	012a,	057c,	08b8,	08b8,	08b8,	08ba,	0000,	0872,	0278,	0ff0,	0fec,	01ac,	07a4,	0ff0,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08ba,	08ba,	08bc,	08bc,	0000,	0876,	0278,	0ff0,	0fec,	01ac,	07a0,	0ff8,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	012a,	057c,	08bc,	08bc,	08be,	08be,	0000,	0876,	0278,	0ff0,	0fec,	01ac,	0798,	0058,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08be,	08be,	08be,	08be,	0000,	0876,	0278,	0ff4,	0fec,	01ac,	0790,	00b8,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0c00,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	012a,	057c,	08bc,	08bc,	08bc,	08bc,	0000,	0876,	0278,	0ff4,	0fec,	01ac,	078c,	0158,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0fff,	0fff,	094e,	094e,	094e,	094e,	018a,	057c,	08ba,	08ba,	08ba,	08ba,	0000,	0872,	0278,	0ff4,	0fec,	01ac,	0788,	00c8,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
	0fff,	0000,	0000,	094e,	094e,	094e,	094e,	012a,	057c,	08ba,	08ba,	08ba,	08ba,	0000,	0876,	0278,	0ff4,	0fec,	01ac,	0784,	0128,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08ba,	08bc,	08bc,	08ba,	0000,	0876,	0278,	0ff4,	0fec,	01ac,	0784,	0140,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0fff,	0fff,	094e,	094e,	094e,	094e,	012a,	057c,	08bc,	08bc,	08bc,	08bc,	0000,	0876,	0270,	0ff4,	0fec,	01ac,	0784,	0018,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08bc,	08bc,	08bc,	08ba,	0000,	0876,	0270,	0ff4,	0fec,	01ac,	0784,	0008,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
	0000,	0fff,	0fff,	094e,	094e,	094e,	094e,	012a,	057c,	08ba,	08b8,	08b8,	08b6,	0000,	0872,	0270,	0ff4,	0fec,	01ac,	0788,	0000,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0fff,	0fff,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08b6,	08b4,	08b2,	08b2,	0000,	086e,	0278,	0ff4,	0fec,	01ac,	078c,	0000,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0fb4,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	012a,	057c,	08b0,	08ae,	08ae,	08ac,	0000,	086a,	0280,	0ff4,	0fec,	01ac,	078c,	0ff0,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	018a,	057c,	08ac,	08ac,	08aa,	08aa,	0000,	0866,	0288,	0ff0,	0fec,	01ac,	078c,	0fe8,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	012a,	057c,	08aa,	08aa,	08aa,	08aa,	0000,	0866,	0288,	0ff4,	0fec,	01ac,	0790,	0ff0,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08aa,	08aa,	08ac,	08ac,	0000,	0866,	0288,	0ff4,	0fec,	01ac,	078c,	0ff0,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	012a,	057c,	08ae,	08ae,	08b0,	08b0,	0000,	086a,	0288,	0ff4,	0fec,	01ac,	078c,	0ff0,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08b2,	08b2,	08b4,	08b4,	0000,	086e,	0288,	0ff4,	0fec,	01ac,	078c,	0ff0,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
	0000,	0000,	0fff,	094e,	094e,	094e,	094e,	012a,	057c,	08b4,	08b6,	08b6,	08b6,	0000,	086e,	0280,	0ff4,	0fec,	01ac,	078c,	0ff0,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb8,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	018a,	057c,	08b4,	08b6,	08b4,	08b6,	0000,	0872,	0278,	0ff4,	0fec,	01ac,	078c,	0ff0,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0c00,	0fb8,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	012a,	057c,	08b6,	08b4,	08b4,	08b4,	0000,	086e,	0278,	0ff4,	0fec,	01ac,	0790,	0008,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb8,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	018a,	057c,	08b4,	08b4,	08b2,	08b2,	0000,	086e,	0280,	0ff4,	0fec,	01ac,	0798,	0000,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb8,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	012a,	057c,	08b2,	08b2,	08b2,	08b2,	0000,	086e,	0280,	0ff4,	0fec,	01ac,	079c,	00d0,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb8,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	018a,	057c,	08b2,	08b2,	08b2,	08b2,	0000,	086e,	0280,	0ff4,	0fec,	01ac,	07a0,	0140,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb8,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	012a,	057c,	08b2,	08b2,	08b2,	08b2,	0000,	086e,	0280,	0ff0,	0fec,	01ac,	07a4,	0100,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb8,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	018a,	057c,	08b2,	08b2,	08b2,	08b2,	0000,	086e,	0280,	0ff0,	0fec,	01ac,	07ac,	0010,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb8,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	012a,	057c,	08b2,	08b2,	08b2,	08b2,	0000,	086e,	0280,	0ff4,	0fec,	01ac,	07ac,	0158,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0d7a,	0fb8,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	018a,	057c,	08b4,	08b4,	08b2,	08b2,	0000,	086e,	0278,	0ff4,	0fec,	01ac,	07b0,	0100,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0fb8,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	012a,	057c,	08b0,	08b0,	08b0,	08b0,	0000,	086a,	0278,	0ff0,	0fec,	01ac,	07b4,	0000,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0fb8,,
	0fff,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08b0,	08b0,	08b0,	08ae,	0000,	086a,	0270,	0ff0,	0fec,	01ac,	07b4,	0008,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb8,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	012a,	057c,	08ae,	08ae,	08ac,	08ac,	0000,	0866,	0270,	0ff4,	0fec,	01ac,	07b4,	0010,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0306,	0fb8,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	018a,	057c,	08ac,	08ac,	08aa,	08aa,	0000,	0866,	0268,	0ff4,	0fec,	01ac,	07b4,	0000,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0fff,	0000,	0fff,	094e,	094e,	094e,	094e,	012a,	057c,	08aa,	08aa,	08aa,	08ac,	0000,	0866,	0270,	0ff4,	0fec,	01ac,	07b4,	0000,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08ac,	08ac,	08ac,	08ac,	0000,	0866,	0270,	0ff4,	0fec,	01ac,	07b4,	0ff8,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
	0000,	0fff,	0fff,	094e,	094e,	094e,	094e,	012a,	057c,	08ac,	08ac,	08ae,	08ae,	0000,	086a,	0270,	0ff4,	0fec,	01ac,	07b4,	0fe8,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	018a,	057c,	08ac,	08ac,	08ac,	08ac,	0000,	0866,	0270,	0ff4,	0fec,	01ac,	07b8,	0ff0,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0fff,	0fff,	0fff,	094e,	094e,	094e,	094e,	012a,	057c,	08ac,	08ac,	08ac,	08ac,	0000,	0866,	0270,	0ff4,	0fec,	01ac,	07b8,	0ff0,	0004,	0000,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0fff,	0000,	0fff,	094a,	094a,	094a,	094a,	018a,	057c,	08ac,	08ac,	08ac,	08ac,	0000,	086a,	0270,	0ff4,	0fec,	01ac,	07b8,	0ff0,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
	0000,	0fff,	0fff,	094a,	094a,	094a,	094a,	012a,	057c,	08ac,	08ac,	08ac,	08ac,	0000,	086a,	0268,	0ff4,	0fec,	01ac,	07bc,	0008,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	001e,	0fb4,,
	0fff,	0fff,	0fff,	094a,	094a,	094a,	094a,	018a,	057c,	08ac,	08ac,	08ac,	08ac,	0000,	0866,	0268,	0ff4,	0fec,	01ac,	07b4,	0110,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0fb4,,
	0000,	0000,	0000,	094a,	094a,	094a,	094a,	012a,	057c,	08aa,	08aa,	08aa,	08aa,	0000,	0866,	0270,	0ff4,	0fec,	01ac,	07b4,	0030,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094a,	094a,	094a,	094a,	018a,	057c,	08aa,	08aa,	08aa,	08aa,	0000,	0866,	0270,	0ff4,	0fec,	01ac,	07b4,	00b8,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
	0000,	0000,	0000,	094a,	094a,	094a,	094a,	012e,	057c,	08aa,	08aa,	08aa,	08a8,	0000,	0866,	0270,	0ff4,	0fec,	01ac,	07b0,	0120,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	03fb,	0fb4,,
	0000,	0000,	0000,	094a,	094a,	094a,	094a,	018a,	057c,	08a8,	08a8,	08a8,	08a8,	0000,	0866,	0270,	0ff4,	0fec,	01ac,	07b0,	0110,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094a,	094a,	094a,	094e,	012e,	057c,	08aa,	08aa,	08aa,	08aa,	0000,	0866,	0278,	0ff4,	0fec,	01ac,	07b0,	0000,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08aa,	08aa,	08aa,	08aa,	0000,	0866,	0278,	0ff4,	0fec,	01ac,	07a8,	0000,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	012e,	057c,	08aa,	08ac,	08ac,	08ac,	0000,	086a,	0278,	0ff4,	0fec,	01ac,	07a8,	0ff8,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0755,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08ae,	08ae,	08ae,	08ac,	0000,	086a,	0278,	0ff4,	0fec,	01ac,	07a0,	0ff0,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	012e,	057c,	08ac,	08ac,	08ac,	08ac,	0000,	0866,	0278,	0ff4,	0fec,	01ac,	079c,	0ff0,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0fff,	0fff,	094e,	094e,	094e,	094e,	018a,	057c,	08ac,	08ac,	08aa,	08aa,	0000,	0866,	0280,	0ff4,	0fec,	01ac,	0798,	0ff8,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
	0fff,	0000,	0000,	094e,	094e,	094e,	094e,	012e,	057c,	08aa,	08aa,	08aa,	08aa,	0000,	0866,	0280,	0ff4,	0fec,	01ac,	0798,	0fe8,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0040,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08a8,	08a8,	08a8,	08a8,	0000,	0862,	0280,	0ff4,	0fec,	01ac,	0798,	0000,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0fff,	0fff,	094e,	094e,	094e,	094e,	012e,	057c,	08a8,	08a8,	08a6,	08a6,	0000,	0862,	0280,	0ff4,	0fec,	01ac,	0798,	0008,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0fff,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08a6,	08a6,	08a6,	08a4,	0000,	0862,	0280,	0ff4,	0fec,	01ac,	079c,	0028,	0000,	0000,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	012e,	057c,	08a4,	08a4,	08a4,	08a4,	0000,	085e,	0280,	0ff4,	0fec,	01ac,	0798,	0140,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0040,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08a4,	08a4,	08a4,	08a4,	0000,	0862,	0280,	0ff4,	0fec,	01ac,	0798,	00e8,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0c00,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	012e,	057c,	08a4,	08a4,	08a4,	08a4,	0000,	085e,	0280,	0ff4,	0fec,	01ac,	0798,	0010,	0004,	0ffe,	0004,	08c1,	08c0,	09a0,	0000,	0fb4,,
	0000,	0000,	0000,	094e,	094e,	094e,	094e,	018a,	057c,	08a2,	08a2,	08a2,	08a4,	0000,	085e,	0280,	0ff4,	0fec,	01ac,	0794,	0008,	0000,	0ffe,	0004,	08c1,	08c0,	09a0,	0490,	0fb4,,
